TYPENAME,,3Layer2D,,Layer,,,,,,,,,,,,,,,,,,
PRESET,,"3Layer2D --> Board and Panel --> Metal
2ModuleLWT --> Board/Panel --> Metal
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-DDB486-BurntAlmond
0DimLW-24in-12in
0DimThk-0.75inT
2Gap2D --> Metal Gaps
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-FFFFFF-PureWhite
0DimWD-0.5625inW-0.25inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Board and Panel --> Metal,,"12in x 24in, 3/4in, Metal, Aluminum, Burnt Almond, 0.5625in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> Metal
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-DDB486-BurntAlmond
0DimLW-24in-12in
0DimThk-0.75inT","2Gap2D --> Metal Gaps
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-FFFFFF-PureWhite
0DimWD-0.5625inW-0.25inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Board and Panel --> Metal
2ModuleLWT --> Board/Panel --> Metal
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-BD9C2B-Gold
0DimLW-30in-12in
0DimThk-0.75inT
2Gap2D --> Metal Gaps
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-FFFFFF-PureWhite
0DimWD-0.5625inW-0.25inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Board and Panel --> Metal,,"12in x 30in, 3/4in, Metal, Aluminum, Gold, 0.5625in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> Metal
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-BD9C2B-Gold
0DimLW-30in-12in
0DimThk-0.75inT","2Gap2D --> Metal Gaps
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-FFFFFF-PureWhite
0DimWD-0.5625inW-0.25inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Board and Panel --> Metal
2ModuleLWT --> Board/Panel --> Metal
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-BEA883-Taupe
0DimLW-36in-12in
0DimThk-0.75inT
2Gap2D --> Metal Gaps
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-FFFFFF-PureWhite
0DimWD-0.5625inW-0.25inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Board and Panel --> Metal,,"12in x 36in, 3/4in, Metal, Aluminum, Taupe, 0.5625in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> Metal
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-BEA883-Taupe
0DimLW-36in-12in
0DimThk-0.75inT","2Gap2D --> Metal Gaps
1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-FFFFFF-PureWhite
0DimWD-0.5625inW-0.25inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Board and Panel --> Metal
2ModuleLWT --> Board/Panel --> Metal
1Material --> Metal --> Zinc-0RawMaterial-Zinc-0Color --> Metal --> Zinc-37383A-CoolDarkGrey
0DimLW-180in-36in
0DimThk-1inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Soldier Bond",,3Layer2D --> Board and Panel --> Metal,,"36in x 180in, 1in, Metal, Zinc, Cool Dark Grey, 0in, Soldier Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> Metal
1Material --> Metal --> Zinc-0RawMaterial-Zinc-0Color --> Metal --> Zinc-37383A-CoolDarkGrey
0DimLW-180in-36in
0DimThk-1inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Soldier Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Board and Panel --> OSB (Oriented Strand Board)
2ModuleLWT --> Board/Panel --> OSB (Oriented Strand Board)
1Material --> Fibrous --> Wood Strands-0RawMaterial-Wood Strands-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.375inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Board and Panel --> OSB (Oriented Strand Board),,"48in x 96in, 3/8in, OSB (Oriented Strand Board), Wood Strands, White, 0in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> OSB (Oriented Strand Board)
1Material --> Fibrous --> Wood Strands-0RawMaterial-Wood Strands-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.375inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,X,X,X,X,X,,,,,
PRESET,,"3Layer2D --> Board and Panel --> OSB (Oriented Strand Board)
2ModuleLWT --> Board/Panel --> OSB (Oriented Strand Board)
1Material --> Fibrous --> Wood Strands-0RawMaterial-Wood Strands-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.4375inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Board and Panel --> OSB (Oriented Strand Board),,"48in x 96in, 7/16in, OSB (Oriented Strand Board), Wood Strands, White, 0in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> OSB (Oriented Strand Board)
1Material --> Fibrous --> Wood Strands-0RawMaterial-Wood Strands-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.4375inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,X,X,X,X,X,,,,,
PRESET,,"3Layer2D --> Board and Panel --> Particle Board
2ModuleLWT --> Board/Panel --> Particle Board
1Material --> Fibrous --> Wood Particles-0RawMaterial-Wood Particles-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.375inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Board and Panel --> Particle Board,,"48in x 96in, 3/8in, Particle Board, Wood Particles, White, 0in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> Particle Board
1Material --> Fibrous --> Wood Particles-0RawMaterial-Wood Particles-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.375inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,X,X,X,X,X,,,,,
PRESET,,"3Layer2D --> Board and Panel --> Particle Board
2ModuleLWT --> Board/Panel --> Particle Board
1Material --> Fibrous --> Wood Particles-0RawMaterial-Wood Particles-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.5inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Board and Panel --> Particle Board,,"48in x 96in, 1/2in, Particle Board, Wood Particles, White, 0in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> Particle Board
1Material --> Fibrous --> Wood Particles-0RawMaterial-Wood Particles-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.5inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,X,X,X,X,X,,,,,
PRESET,,"3Layer2D --> Board and Panel --> Plywood
2ModuleLWT --> Board/Panel --> Plywood
1Material --> Fibrous --> Plywood-0RawMaterial-Plywood-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.34375inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Board and Panel --> Plywood,,"48in x 96in, 11/32in, Plywood, Plywood, White, 0in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> Plywood
1Material --> Fibrous --> Plywood-0RawMaterial-Plywood-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.34375inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,X,X,X,X,X,,,,,
PRESET,,"3Layer2D --> Board and Panel --> Plywood
2ModuleLWT --> Board/Panel --> Plywood
1Material --> Fibrous --> Plywood-0RawMaterial-Plywood-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.46875inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Board and Panel --> Plywood,,"48in x 96in, 15/32in, Plywood, Plywood, White, 0in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Board/Panel --> Plywood
1Material --> Fibrous --> Plywood-0RawMaterial-Plywood-0Color --> Abstract-FFFFFF-White
0DimLW-96in-48in
0DimThk-0.46875inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,X,X,X,X,X,,,,,
PRESET,,"3Layer2D --> Plank --> Engineered Wood
2ModuleLWT --> Plank --> Engineered Wood
1Material --> Wood --> Ash-0RawMaterial-Ash-0Color --> Wood --> Ash-FFFFFF-Natural
0DimLW-32in-5in
0DimThk-0.375inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.125inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Plank --> Engineered Wood,,"5in x 32in, 3/8in, Engineered Wood, Ash, Natural, 0.125in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Engineered Wood
1Material --> Wood --> Ash-0RawMaterial-Ash-0Color --> Wood --> Ash-FFFFFF-Natural
0DimLW-32in-5in
0DimThk-0.375inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.125inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Engineered Wood
2ModuleLWT --> Plank --> Engineered Wood
1Material --> Wood --> Bamboo-0RawMaterial-Bamboo-0Color --> Wood --> Bamboo-FFFFFF-Natural
0DimLW-48in-5in
0DimThk-0.375inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.125inW-0.0625inD
0Profile-Flat
0LayerPattern --> 2D-One-Third Bond",,3Layer2D --> Plank --> Engineered Wood,,"5in x 48in, 3/8in, Engineered Wood, Bamboo, Natural, 0.125in, One-Third Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Engineered Wood
1Material --> Wood --> Bamboo-0RawMaterial-Bamboo-0Color --> Wood --> Bamboo-FFFFFF-Natural
0DimLW-48in-5in
0DimThk-0.375inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.125inW-0.0625inD
0Profile-Flat",0LayerPattern --> 2D-One-Third Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Ash-0RawMaterial-Ash-0Color --> Wood --> Ash-FFFFFF-Natural
0DimLW-32in-5in
0DimThk-0.375inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Cascading Thirds",,3Layer2D --> Plank --> Wood,,"5in x 32in, 3/8in, Wood, Ash, Natural, 0.25in, Cascading Thirds","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Ash-0RawMaterial-Ash-0Color --> Wood --> Ash-FFFFFF-Natural
0DimLW-32in-5in
0DimThk-0.375inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Cascading Thirds,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Bamboo-0RawMaterial-Bamboo-0Color --> Wood --> Bamboo-FFFFFF-Natural
0DimLW-48in-5in
0DimThk-0.375inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0.0625inD
0Profile-Flat
0LayerPattern --> 2D-Cascading Fourths",,3Layer2D --> Plank --> Wood,,"5in x 48in, 3/8in, Wood, Bamboo, Natural, 0.25in, Cascading Fourths","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Bamboo-0RawMaterial-Bamboo-0Color --> Wood --> Bamboo-FFFFFF-Natural
0DimLW-48in-5in
0DimThk-0.375inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0.0625inD
0Profile-Flat",0LayerPattern --> 2D-Cascading Fourths,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Beech-0RawMaterial-Beech-0Color --> Wood --> Beech-FFFFFF-Natural
0DimLW-60in-5in
0DimThk-0.375inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0.125inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Plank --> Wood,,"5in x 60in, 3/8in, Wood, Beech, Natural, 0.25in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Beech-0RawMaterial-Beech-0Color --> Wood --> Beech-FFFFFF-Natural
0DimLW-60in-5in
0DimThk-0.375inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0.125inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Birch-0RawMaterial-Birch (Yellow)-0Color --> Wood --> Birch-FFFFFF-Natural
0DimLW-48in-7in
0DimThk-0.375inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0.1875inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Plank --> Wood,,"7in x 48in, 3/8in, Wood, Birch (Yellow), Natural, 0.25in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Birch-0RawMaterial-Birch (Yellow)-0Color --> Wood --> Birch-FFFFFF-Natural
0DimLW-48in-7in
0DimThk-0.375inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0.1875inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Cedar - Western Red-0RawMaterial-Cedar (Western Red)-0Color --> Wood --> Cedar - Western Red-FFFFFF-Natural
0DimLW-60in-7in
0DimThk-0.375inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0.25inD
0Profile-Flat
0LayerPattern --> 2D-Soldier Bond",,3Layer2D --> Plank --> Wood,,"7in x 60in, 3/8in, Wood, Cedar (Western Red), Natural, 0.25in, Soldier Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Cedar - Western Red-0RawMaterial-Cedar (Western Red)-0Color --> Wood --> Cedar - Western Red-FFFFFF-Natural
0DimLW-60in-7in
0DimThk-0.375inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0.25inD
0Profile-Flat",0LayerPattern --> 2D-Soldier Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Cedar - White-0RawMaterial-Cedar (White)-0Color --> Wood --> Cedar - White-2B2B2B-Black
0DimLW-72in-7in
0DimThk-0.375inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Soldier Bond",,3Layer2D --> Plank --> Wood,,"7in x 72in, 3/8in, Wood, Cedar (White), Black, 0in, Soldier Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Cedar - White-0RawMaterial-Cedar (White)-0Color --> Wood --> Cedar - White-2B2B2B-Black
0DimLW-72in-7in
0DimThk-0.375inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Soldier Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Cherry-0RawMaterial-Cherry-0Color --> Wood --> Cherry-FFFFFF-Natural
0DimLW-32in-5in
0DimThk-0.5inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Plank --> Wood,,"5in x 32in, 1/2in, Wood, Cherry, Natural, 0in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Cherry-0RawMaterial-Cherry-0Color --> Wood --> Cherry-FFFFFF-Natural
0DimLW-32in-5in
0DimThk-0.5inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Cypress - Bald-0RawMaterial-Cypress (Bald)-0Color --> Wood --> Cypress - Bald-FFFFFF-Natural
0DimLW-48in-5in
0DimThk-0.5inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.125inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Plank --> Wood,,"5in x 48in, 1/2in, Wood, Cypress (Bald), Natural, 0.125in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Cypress - Bald-0RawMaterial-Cypress (Bald)-0Color --> Wood --> Cypress - Bald-FFFFFF-Natural
0DimLW-48in-5in
0DimThk-0.5inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.125inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Ipe-0RawMaterial-Ipe-0Color --> Wood --> Ipe-FFFFFF-Natural
0DimLW-60in-5in
0DimThk-0.5inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.125inW-0.0625inD
0Profile-Flat
0LayerPattern --> 2D-Random Stagger",,3Layer2D --> Plank --> Wood,,"5in x 60in, 1/2in, Wood, Ipe, Natural, 0.125in, Random Stagger","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Ipe-0RawMaterial-Ipe-0Color --> Wood --> Ipe-FFFFFF-Natural
0DimLW-60in-5in
0DimThk-0.5inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.125inW-0.0625inD
0Profile-Flat",0LayerPattern --> 2D-Random Stagger,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Mahogany-0RawMaterial-Mahogany-0Color --> Wood --> Mahogany-FFFFFF-Natural
0DimLW-48in-7in
0DimThk-0.5inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Running Bond",,3Layer2D --> Plank --> Wood,,"7in x 48in, 1/2in, Wood, Mahogany, Natural, 0.25in, Running Bond","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Mahogany-0RawMaterial-Mahogany-0Color --> Wood --> Mahogany-FFFFFF-Natural
0DimLW-48in-7in
0DimThk-0.5inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Running Bond,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Oak - White-0RawMaterial-Oak (White)-0Color --> Wood --> Oak - White-FFFFFF-Natural
0DimLW-48in-3in
0DimThk-0.75inT
2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Random Stagger",,3Layer2D --> Plank --> Wood,,"3in x 48in, 3/4in, Wood, Oak (White), Natural, 0.25in, Random Stagger","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Oak - White-0RawMaterial-Oak (White)-0Color --> Wood --> Oak - White-FFFFFF-Natural
0DimLW-48in-3in
0DimThk-0.75inT","2Gap2D --> Mortar Gaps
1Material --> Aggregates --> Mortar-0RawMaterial-Mortar-0Color --> Aggregates --> Mortar-C6C6C6-Natural
0DimWD-0.25inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Random Stagger,,,,,,X,,,,,
PRESET,,"3Layer2D --> Plank --> Wood
2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Oak - White-0RawMaterial-Oak (White)-0Color --> Wood --> Oak - White-FFFFFF-Natural
0DimLW-72in-7in
0DimThk-0.75inT
2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat
0LayerPattern --> 2D-Random Stagger",,3Layer2D --> Plank --> Wood,,"7in x 72in, 3/4in, Wood, Oak (White), Natural, 0in, Random Stagger","(""IconDimX"",64),(""IconDimZ"",48)",,"2ModuleLWT --> Plank --> Wood
1Material --> Wood --> Oak - White-0RawMaterial-Oak (White)-0Color --> Wood --> Oak - White-FFFFFF-Natural
0DimLW-72in-7in
0DimThk-0.75inT","2Gap2D --> Gapless
1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear
0DimWD-0inW-0inD
0Profile-Flat",0LayerPattern --> 2D-Random Stagger,,,,,,X,,,,,
